0.0,0.0
6.981317007977319E-5,6.981316934254119E-5
1.3962634015954637E-4,1.396263342616904E-4
2.0943951023931956E-4,2.0943949033405592E-4
2.7925268031909274E-4,2.792526331362464E-4
3.4906585039886593E-4,3.49065758244871E-4
4.188790204786391E-4,4.188788612365398E-4
4.886921905584124E-4,4.88691937687864E-4
5.585053606381855E-4,5.585049831754555E-4
6.283185307179586E-4,6.283179932759282E-4
6.981317007977317E-4,6.981309635658974E-4
7.679448708775049E-4,7.6794388962198E-4
8.37758040957278E-4,8.377567670207954E-4
9.075712110370511E-4,9.075695913389647E-4
9.773843811168243E-4,9.773823581531113E-4
0.0010471975511965974,0.001047195063039862
0.0011170107212763705,0.0011170077015758458
0.0011868238913561437,0.0011868202693376944
0.0012566370614359168,0.0012566327619020436
0.00132645023151569,0.001326445174845532
0.001396263401595463,0.0013962575037448019
0.0014660765716752362,0.0014660697441764993
0.0015358897417550093,0.001535881891717275
0.0016057029118347825,0.0016056939419437826
0.0016755160819145556,0.0016755058904326812
0.0017453292519943287,0.0017453177327606349
0.0018151424220741019,0.0018151294645043108
0.001884955592153875,0.001884941081240383
0.001954768762233648,0.0019547525785455298
0.0020245819323134215,0.002024563951996435
0.002094395102393195,0.0020943751971697878
0.002164208272472968,0.002164186309642284
0.0022340214425527415,0.002233997284990625
0.002303834612632515,0.0023038081187915175
0.002373647782712288,0.002373618806621677
0.0024434609527920616,0.002443429344057823
0.002513274122871835,0.002513239726676683
0.0025830872929516083,0.0025830499500549917
0.0026529004630313816,0.0026528600097694903
0.002722713633111155,0.002722669901396929
0.0027925268031909283,0.002792479620514064
0.0028623399732707016,0.002862289162697659
0.002932153143350475,0.002932098523524488
0.0030019663134302483,0.00300190769857133
0.0030717794835100217,0.003071716683414976
0.003141592653589795,0.0031415254736322238
0.0032114058236695684,0.0032113340647998787
0.0032812189937493417,0.0032811424524947577
0.003351032163829115,0.003350950632293685
0.0034208453339088884,0.0034207585997734955
0.003490658503988662,0.003490566350511033
0.003560471674068435,0.0035603738800831517
0.0036302848441482085,0.003630181184066715
0.003700098014227982,0.0036999882580385965
0.003769911184307755,0.003769795097575682
0.0038397243543875285,0.0038396016982548665
0.0039095375244673014,0.003909408055653055
0.003979350694547075,0.003979214165347166
0.004049163864626848,0.004049020022914126
0.0041189770347066215,0.004118825623930876
